4,2
4,4
4,4
4,4
4,4
4,6
4,6
4,6
6,8
6,8
6,8
6,8
6,10
6,10
6,10
6,12
6,12
6,12
6,12
8,16
8,16
8,16
8,18
8,18
8,18
8,18
10,20
10,20
10,20
10,22
10,22
10,22
10,24
10,24
10,24
10,24
10,24
10,24
10,26
10,26
10,26
10,28
10,28
10,28
10,28
10,28
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,30
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,32
10,30
10,30
10,30
10,30
4,20
4,20
4,20
4,20
-2,14
-2,14
-10,8
-10,8
-10,8
-14,2
-14,2
-14,2
-14,2
-16,0
-16,0
-16,0
-16,-4
-16,-4
-16,-4
-16,-4
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-16,-6
-18,-6
-18,-6
-18,-6
-18,-10
-18,-10
-18,-10
-20,-12
-20,-12
-20,-12
-20,-12
-20,-12
-20,-12
-22,-14
-22,-14
-22,-14
-22,-14
-22,-16
-22,-16
-22,-16
-26,-20
-26,-20
-26,-20
-28,-24
-30,-22
-30,-18
-30,-14
-30,-10
-30,-8
-30,-6
-30,-4
-30,0
-26,2
-26,2
-24,6
-24,6
-22,8
-22,8
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-18,12
-18,12
-18,12
-16,14
-16,14
-16,14
-16,14
-16,14
-16,14
-14,16
-14,16
-14,16
-12,18
-12,18
-12,18
-10,20
-10,20
-10,20
-8,22
-8,22
-8,22
-8,22
-6,26
-6,26
-6,26
-6,28
-6,28
-6,28
-6,28
-6,28
-6,28
0,32
0,32
0,32
0,32
4,36
4,36
4,36
6,38
6,38
6,38
10,40
10,40
10,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
12,40
10,38
10,38
10,38
0,34
0,34
0,34
0,34
-6,28
-6,28
-6,28
-10,22
-10,22
-10,22
-14,18
-14,18
-14,18
-16,18
-16,18
-16,18
-16,16
-16,16
-16,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-18,16
-20,16
-20,16
-20,16
-30,10
-30,10
-30,10
-50,8
-50,8
-50,8
-58,0
-58,0
-58,0
-70,0
-70,0
-70,0
-74,-2
-74,-2
-74,-2
-78,-4
-78,-4
-78,-4
-78,-4
-78,-4
-78,-4
-80,-6
-82,-6
-82,-4
-82,0
-80,0
-80,-2
-78,-6
0,0
-2,-4
-2,-4
-4,-12
-10,-24
-16,-38
-16,-38
-16,-38
-20,-44
-20,-44
-20,-44
-24,-50
-24,-50
-24,-50
-24,-50
-28,-58
-28,-58
-28,-58
-28,-58
-30,-66
-36,-74
-40,-78
-40,-80
-40,-82
-42,-82
-44,-84
-46,-86
-48,-92
-50,-92
-52,-92
-52,-86
-52,-80
-52,-74
-52,-68
-52,-62
-52,-52
-52,-46
-52,-42
-50,-40
-50,-36
-48,-32
-48,-30
-46,-26
-44,-22
-42,-18
-38,-14
-36,-12
-32,-4
-28,0
-24,4
-24,4
-24,4
-24,4
-22,8
-22,8
-22,8
-22,8
-16,18
-16,18
-16,18
-16,18
-12,20
-12,20
-12,20
-12,20
-12,24
-12,24
-12,24
-12,24
-10,28
-10,28
-10,28
-8,32
-8,32
-8,32
-8,32
-8,32
-8,32
-8,32
-8,32
-8,34
-8,34
-8,34
-8,34
-8,34
-8,34
-8,34
-8,38
-8,38
-8,38
-8,38
-6,42
-6,42
-6,42
-6,54
-6,58
-6,62
-6,64
-6,66
-8,66
-10,64
-16,58
-18,54
-26,48
-36,42
-40,38
-42,38
-44,34
-52,26
-56,18
-66,8
-68,4
-72,2
-74,0
-76,0
-78,0
-80,0
-82,-2
-82,-2
-86,-2
-86,-2
-86,-2
-90,-4
-90,-4
-90,-4
-96,-6
-96,-6
-96,-6
-96,-6
-98,-6
-98,-6
-98,-6
-98,-6
-100,-8
-100,-8
-100,-8
-100,-8
-106,-10
-106,-10
-106,-10
-108,-10
-108,-10
-108,-10
-108,-10
-110,-12
-110,-12
-110,-12
-110,-12
-114,-16
-114,-16
-114,-16
-114,-16
-118,-22
-118,-22
-118,-22
-118,-22
-124,-26
-124,-26
-124,-26
-124,-26
-128,-28
-128,-28
-128,-28
-128,-28
-132,-32
-132,-32
-132,-32
-132,-32
-138,-40
-138,-40
-138,-40
-144,-42
-144,-42
-144,-42
-144,-42
-146,-42
-146,-42
-146,-42
-146,-42
-146,-40
-146,-32
-136,-20
-130,-18
-128,-12
-124,-10
-120,-8
-120,-8
-118,-6
-118,-4
-114,-2
-112,-2
-110,2
-110,2
-110,2
-110,2
-106,4
-106,4
-106,4
-100,10
-100,10
-100,10
-100,10
-88,16
-88,16
-88,16
-80,18
-80,18
-80,18
-80,18
-76,20
-76,20
-76,20
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-72,22
-70,22
-74,20
-82,12
-88,6
-96,2
-98,0
-100,0
-100,-2
-100,-2
-100,-2
-100,-2
-100,-2
-102,-4
-102,-4
-108,-8
-108,-8
-108,-8
-108,-8
-120,-16
-120,-16
-120,-16
-130,-24
-130,-24
-130,-24
-140,-26
-140,-26
-140,-26
-140,-26
-148,-28
-148,-28
-148,-28
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-148,-30
-144,-30
-142,-28
-138,-28
-134,-28
-132,-26
-124,-20
-114,-16
-108,-14
-106,-14
-102,-12
-96,-10
-88,-6
-84,-4
-82,-4
-80,-4
-80,-6
-78,-6
-74,-6
-70,-6
-68,-6
-64,-6
-62,-6
-60,-6
-58,-6
-52,-2
-42,0
-34,2
-34,2
-34,2
-26,6
-26,6
-22,8
-22,8
-22,8
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
-20,10
0,0
-10,0
0,0
-42,-4
0,0
-42,0
0,0
-26,4
0,0
-76,-6
0,0
-12,-2
0,0
-12,-2
0,0
-26,-8
0,0
-12,-2
0,0
-6,-4
0,0
-8,0
0,0
0,-2
0,0
8,-2
16,-6
0,0
26,0
0,0
30,0
0,0
40,4
0,0
26,0
0,0
14,0
0,0
2,-2
0,0
2,-2
0,0
0,-2
0,-4
0,-6
0,0
0,-2
0,0
0,0
-8,-8
0,0
-18,-8
-12,-12
-20,-14
0,0
-34,-14
0,0
-22,-8
0,0
-12,-6
0,0
-8,-6
0,0
-12,-4
0,0
-4,-2
0,0
-4,-2
0,0
-8,-8
0,0
-14,-6
0,0
-12,-4
0,0
-16,-8
0,0
-6,-2
0,0
-8,-4
0,0
-34,-12
0,0
-20,-12
0,0
-24,-4
0,0
-4,-2
0,0
-4,0
-14,-4
-14,-4
-14,-4
-18,-6
-18,-6
-18,-6
-22,-10
-22,-10
-22,-10
-26,-10
-26,-10
-26,-10
-28,-14
-28,-14
-28,-14
-30,-16
-30,-16
-30,-16
-30,-16
-32,-18
-32,-18
-32,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-18
-34,-16
-32,-12
-30,-10
-28,-8
-20,-4
-18,-4
-16,-2
-10,2
-10,2
-10,2
-8,4
-8,4
-6,6
-6,6
0,8
0,8
0,8
6,12
6,12
6,12
6,12
16,18
16,18
16,18
16,18
34,28
34,28
34,28
40,34
40,34
40,34
42,36
42,36
42,36
44,36
44,36
44,36
46,40
46,40
46,40
46,42
46,42
46,42
46,42
46,42
46,42
54,42
54,42
54,42
58,44
58,44
58,44
62,46
62,46
62,46
64,46
64,46
64,46
64,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
66,46
58,46
56,44
52,44
48,42
46,42
44,42
42,42
36,40
24,34
14,34
2,28
-4,28
-6,24
-10,24
-12,24
-14,24
-18,18
-24,16
-38,12
-44,10
-50,6
-54,4
-56,4
-60,2
-64,0
-68,0
-80,-2
-80,-2
-80,-2
-80,-2
-96,-4
-96,-4
-102,-8
-102,-8
-102,-8
-112,-10
-112,-10
-112,-10
-118,-16
-118,-16
-118,-16
-124,-20
-124,-20
-124,-20
-136,-24
-136,-24
-150,-28
-150,-28
-150,-28
-160,-32
-160,-32
-160,-32
-168,-36
-168,-36
-168,-36
-174,-40
-174,-40
-174,-40
-180,-42
-180,-42
-180,-42
-186,-46
-186,-46
-186,-46
-200,-54
-200,-54
-200,-54
-212,-60
-212,-60
-212,-60
-212,-60
-220,-64
-220,-64
-220,-64
-230,-72
-230,-72
-230,-72
-236,-76
-236,-76
-236,-76
-238,-78
-238,-78
-238,-78
-246,-86
-246,-86
-246,-86
-254,-90
-254,-90
-254,-90
-258,-96
-258,-96
-258,-96
-258,-96
-266,-104
-268,-106
-268,-98
-262,-94
-256,-92
-242,-88
-232,-86
-224,-82
-214,-80
-208,-76
-200,-72
-188,-58
-174,-48
-156,-32
-144,-14
-132,-4
-116,6
-116,6
-116,6
-106,10
-106,10
-104,12
-104,12
-104,12
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-104,14
-108,14
-116,14
-118,14
-118,12
-120,10
-122,10
-124,10
-128,10
-132,6
-140,4
-144,-2
-144,-2
-144,-2
-144,-2
-156,-8
-156,-8
-156,-8
-174,-16
-174,-16
-174,-16
-174,-16
-180,-22
-180,-22
-180,-22
-180,-22
-186,-28
-186,-28
-186,-28
-188,-28
-188,-28
-188,-28
-188,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-28
-190,-30
0,0
0,0
-4,-2
-8,-2
-16,-12
-18,-12
0,0
0,0
0,0
0,2
0,0
-4,0
0,0
-12,2
0,0
-26,-2
0,0
-20,-8
0,0
-16,-6
0,0
-10,-8
0,0
-10,-2
0,0
-10,-4
0,0
-6,-4
0,0
-14,-6
0,0
-14,-6
0,0
-10,-4
0,0
-18,-8
0,0
-6,-6
0,0
-6,0
0,0
-10,-6
0,0
-16,-6
0,0
-14,-4
0,0
-10,-4
0,0
-14,0
0,0
-12,-2
0,0
-12,-4
0,0
-12,-2
0,0
-6,0
0,0
-2,0
0,0
0,0
0,0
-2,0
-10,-6
-14,-8
-14,-8
-22,-14
-22,-14
-22,-14
-26,-22
-26,-22
-26,-22
-36,-30
-36,-30
-42,-36
-42,-36
-42,-36
-46,-42
-46,-42
-46,-42
-50,-44
-50,-44
-50,-44
-52,-50
-52,-50
-52,-50
-56,-52
-56,-54
-60,-58
-64,-60
-70,-64
-74,-66
-74,-68
-78,-72
-84,-72
-90,-76
-86,-76
-76,-62
-66,-54
-56,-44
-46,-32
-42,-28
-36,-26
-34,-24
-34,-22
-32,-22
-30,-20
-30,-16
-24,-10
-20,-6
-6,-2
0,4
0,4
0,4
20,14
20,14
20,14
36,26
36,26
36,26
52,34
52,34
62,44
62,44
62,44
88,48
88,48
88,48
100,50
100,50
100,50
112,52
112,52
120,54
120,54
120,54
128,56
128,56
128,56
136,62
136,62
136,62
140,62
140,62
140,62
144,64
144,64
144,64
148,68
148,68
148,68
178,80
174,80
172,80
170,80
166,80
154,74
144,72
122,66
106,62
102,60
88,58
84,58
84,56
78,56
76,54
74,54
72,52
70,50
66,50
62,48
54,44
50,42
42,38
34,36
30,32
28,28
24,26
18,20
4,10
-10,6
-10,6
-10,6
-10,6
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-20,0
-22,0
-22,0
-22,0
-22,0
-22,0
-22,-2
-22,-2
-26,-4
-26,-4
-34,-6
-34,-6
-44,-10
-44,-10
-46,-14
-66,-20
-66,-20
-76,-26
-76,-26
-88,-32
-98,-38
-98,-38
-112,-44
-112,-44
-118,-46
-118,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-120,-46
-124,-48
-124,-48
-126,-50
-126,-50
-136,-52
-142,-54
-152,-56
-158,-56
-160,-58
0,0
-6,-2
-20,-2
-44,-10
0,0
-52,-14
0,0
-52,-22
0,0
-48,-16
0,0
-20,0
0,0
-28,-2
0,0
-12,-4
0,0
-6,-2
0,0
-2,-2
0,0
-2,0
0,0
-8,-2
0,0
-20,-4
0,0
-22,-6
0,0
-28,-12
0,0
-14,-4
0,0
-8,-2
0,0
-4,-2
0,0
0,-2
-2,0
-12,-10
-12,-10
-20,-16
-26,-24
-36,-32
-36,-32
-42,-34
-46,-38
-46,-38
-48,-40
-50,-44
-50,-44
-52,-46
-54,-46
-54,-46
-60,-48
-60,-48
-70,-52
-70,-52
-72,-52
-72,-52
-74,-52
-74,-52
-76,-52
-76,-52
-78,-52
-78,-52
-80,-54
-80,-54
-84,-54
-84,-54
-78,-54
-68,-52
-54,-42
-44,-36
-44,-36
-34,-30
-34,-30
-32,-28
-32,-28
-30,-28
-30,-28
-28,-26
-22,-26
-22,-26
-18,-22
-18,-22
-14,-20
-14,-20
-4,-16
-4,-16
4,-12
12,-10
12,-10
20,-4
20,-4
36,2
36,2
52,6
66,12
66,12
82,22
82,22
90,26
104,30
104,30
122,36
122,36
180,54
212,68
212,68
224,70
224,70
276,88
298,90
298,90
312,94
320,94
320,94
334,98
340,100
340,100
344,102
346,106
346,106
356,108
370,110
370,110
380,116
398,120
398,120
430,128
454,128
466,136
490,144
490,144
512,148
532,150
538,150
550,154
556,156
562,160
562,160
568,160
572,162
572,162
578,162
584,166
584,166
584,168
586,168
586,168
590,168
590,168
594,170
0,0
4,0
14,-8
12,-8
0,0
14,-12
0,0
20,-4
0,0
12,-6
0,0
8,-6
0,0
10,0
0,0
4,-4
0,0
4,-2
0,0
0,-2
0,0
2,-2
0,0
0,-2
0,0
0,-4
0,0
0,-6
0,0
0,-10
0,0
0,-6
0,0
-2,-6
0,0
0,-6
0,0
0,-10
0,0
-2,-4
0,0
0,-2
0,0
0,-2
0,0
-2,0
-2,0
-2,-2
-6,-6
-8,-8
-14,-10
-18,-12
-18,-12
-18,-14
-20,-14
-24,-16
-24,-16
-26,-16
-28,-16
-30,-16
-34,-18
-36,-18
-36,-18
-36,-20
-38,-20
-40,-22
-40,-24
-42,-24
-42,-24
-46,-26
-48,-26
-48,-26
-48,-28
-50,-30
-54,-30
-56,-32
-64,-36
-64,-36
-68,-36
-68,-38
-70,-38
-70,-38
-72,-38
-76,-40
-78,-44
-78,-44
-80,-44
-84,-46
-84,-46
-86,-48
-86,-48
-88,-50
-90,-52
-90,-52
-94,-54
-98,-54
-102,-56
-92,-56
-92,-56
-78,-52
-70,-48
-70,-48
-58,-40
-56,-40
-44,-34
-36,-32
-36,-32
-26,-24
-18,-18
-10,-12
-2,-4
2,-2
4,0
6,0
6,0
20,10
26,14
28,16
40,20
46,24
52,26
58,30
58,30
64,32
66,34
66,34
68,34
70,36
70,36
72,36
72,36
74,36
78,36
80,36
88,36
88,36
96,36
96,36
110,34
118,34
118,34
124,34
132,36
132,36
134,36
124,28
124,28
112,22
106,18
106,18
94,6
80,-2
80,-2
74,-6
72,-8
64,-14
64,-14
58,-16
46,-22
46,-22
36,-26
36,-26
28,-36
8,-50
-10,-62
-22,-72
-34,-86
-54,-96
-60,-102
-60,-102
-70,-108
-70,-108
-76,-116
-76,-116
-84,-120
-84,-120
-100,-128
-108,-132
-108,-132
-124,-144
-140,-152
-140,-152
-148,-156
-158,-168
-158,-168
-170,-172
-180,-176
-180,-176
-188,-180
-196,-188
-196,-188
-210,-196
-218,-200
-218,-200
-230,-208
-240,-214
-240,-214
-244,-216
-248,-220
-248,-220
-256,-228
-264,-236
-264,-236
-268,-242
-268,-242
-276,-248
-280,-250
-280,-250
-284,-256
-298,-262
-304,-266
-308,-268
-308,-268
-308,-270
-300,-262
-274,-244
-256,-240
-240,-226
-230,-216
-200,-198
-154,-176
-112,-164
-88,-148
-80,-140
-66,-126
-50,-120
-32,-116
-24,-110
-20,-104
-18,-104
-16,-102
-14,-100
-14,-100
-12,-100
-10,-100
-8,-98
-2,-4
-2,-8
-2,-18
-4,-34
-6,-50
-6,-50
-6,-62
-8,-64
-8,-64
-10,-68
-10,-72
-12,-76
-12,-80
-14,-86
-14,-86
-16,-88
-18,-94
-18,-96
-20,-100
-20,-104
-24,-108
-24,-108
-24,-114
-26,-120
-30,-128
-32,-138
-32,-138
-34,-146
-34,-154
-36,-164
-36,-166
-36,-174
-38,-180
-38,-180
-38,-186
-42,-192
-42,-194
-44,-210
-44,-210
-44,-220
-44,-230
-44,-236
-44,-244
-44,-248
-46,-260
-46,-260
-46,-266
-50,-274
-50,-284
-52,-294
-52,-294
-56,-302
-56,-310
-56,-318
-56,-326
-56,-332
-56,-342
-58,-350
-58,-350
-58,-356
-60,-362
-60,-362
-62,-368
-62,-368
-64,-372
-64,-376
-64,-380
-66,-384
-66,-384
-66,-390
-66,-396
-66,-400
-66,-404
-66,-406
-66,-408
-68,-408
-68,-408
-68,-400
-68,-386
-68,-370
-68,-350
-64,-334
